x,y,X,Y,Z
2.561463125960292473e+02,1.402826914879211017e+03,0.000000000000000000e+00,8.000000000000000000e+01,1.400000000000000000e+03
3.031771850587552990e+02,1.416056272426126952e+03,4.000000000000000000e+01,8.000000000000000000e+01,1.400000000000000000e+03
3.506065261445899068e+02,1.429397715580012800e+03,8.000000000000000000e+01,8.000000000000000000e+01,1.400000000000000000e+03
3.984394214297542476e+02,1.442852674867301175e+03,1.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
4.466810434018196929e+02,1.456422605261797116e+03,1.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
4.953366533242899550e+02,1.470108986709170040e+03,2.000000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
5.444116031493992978e+02,1.483913324665006712e+03,2.400000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
5.939113374805772310e+02,1.497837150646833834e+03,2.800000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
6.438413955860968372e+02,1.511882022800539289e+03,3.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
6.942074134654679938e+02,1.526049526481629528e+03,3.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
7.450151259701965500e+02,1.540341274851780554e+03,4.000000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
7.962703689805832710e+02,1.554758909491152281e+03,4.400000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
8.479790816403010467e+02,1.569304101026952594e+03,4.800000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
9.001473086505421861e+02,1.583978549778761590e+03,5.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
9.527812026256040099e+02,1.598783986421137570e+03,5.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.005887026511833483e+03,1.613722172664041864e+03,6.000000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.059471156071934274e+03,1.628794901951652719e+03,6.400000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.113540082436701368e+03,1.644004000180146477e+03,6.800000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.168100414726331110e+03,1.659351326435046758e+03,7.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.223158882743530285e+03,1.674838773748770564e+03,7.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.278722339740722873e+03,1.690468269879022500e+03,8.000000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.334797765263755309e+03,1.706241778108698782e+03,8.400000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.391392268074567482e+03,1.722161298068009501e+03,8.800000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.448513089155407215e+03,1.738228866579538362e+03,9.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.506167604797250988e+03,1.754446558526986337e+03,9.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
2.506820753924680503e+02,1.355046422079282593e+03,0.000000000000000000e+00,1.200000000000000000e+02,1.400000000000000000e+03
2.979468140048919622e+02,1.368145425670958502e+03,4.000000000000000000e+01,1.200000000000000000e+02,1.400000000000000000e+03
3.456142006095973329e+02,1.381356019586667117e+03,8.000000000000000000e+01,1.200000000000000000e+02,1.400000000000000000e+03
3.936894024497706823e+02,1.394679635882080902e+03,1.200000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
4.421776755644714285e+02,1.408117731221862869e+03,1.600000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
4.910843667042369134e+02,1.421671787410557727e+03,2.000000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
5.404149152964965879e+02,1.435343311937289855e+03,2.400000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
5.901748554623078462e+02,1.449133838534684855e+03,2.800000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
6.403698180859853437e+02,1.463044927752446029e+03,3.200000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
6.910055329392490648e+02,1.477078167546045734e+03,3.600000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
7.420878308615752985e+02,1.491235173880990942e+03,4.000000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
7.936226459984911799e+02,1.505517591353143871e+03,4.400000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
8.456160180996196232e+02,1.519927093825606335e+03,4.800000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
8.980740948783402473e+02,1.534465385082679859e+03,5.200000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
9.510031344350059044e+02,1.549134199501437251e+03,5.600000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.004409507745720930e+03,1.563935302741465421e+03,6.000000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.058299701218755899e+03,1.578870492453354245e+03,6.400000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.112680319320757690e+03,1.593941599006526531e+03,6.800000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.167558087274985382e+03,1.609150486237030236e+03,7.200000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.222939853833890538e+03,1.624499052215934626e+03,7.600000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.278832594128434948e+03,1.639989230038993355e+03,8.000000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.335243412596646522e+03,1.655622988638268453e+03,8.400000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.392179545993986721e+03,1.671402333616426631e+03,8.800000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.449648366488211877e+03,1.687329308104451229e+03,9.200000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.507657384841510066e+03,1.703405993643545798e+03,9.600000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
2.451580365560887458e+02,1.306743010639503609e+03,0.000000000000000000e+00,1.600000000000000000e+02,1.400000000000000000e+03
2.926589566701936747e+02,1.319707997462342064e+03,4.000000000000000000e+01,1.600000000000000000e+02,1.400000000000000000e+03
3.405667701106843879e+02,1.332784042483678604e+03,8.000000000000000000e+01,1.600000000000000000e+02,1.400000000000000000e+03
3.888867275442547680e+02,1.345972578829953136e+03,1.200000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
4.376241703693291356e+02,1.359275064392086279e+03,1.600000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
4.867845326843722660e+02,1.372692982362715611e+03,2.000000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
5.363733433076686197e+02,1.386227841787477701e+03,2.400000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
5.863962278501364835e+02,1.399881178130764283e+03,2.800000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
6.368589108428183181e+02,1.413654553856404618e+03,3.200000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
6.877672179207311274e+02,1.427549559023728989e+03,3.600000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
7.391270780648293339e+02,1.441567811899494018e+03,4.000000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
7.909445259038903941e+02,1.455710959586165018e+03,4.400000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
8.432257040782047852e+02,1.469980678667062875e+03,4.800000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
8.959768656670053133e+02,1.484378675868913433e+03,5.200000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
9.492043766816623247e+02,1.498906688742343931e+03,5.600000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
1.002914718626724380e+03,1.513566486360897670e+03,6.000000000000000000e+02,1.600000000000000000e+02,1.400000000000000000e+03
