x,y,X,Y,Z
5.902248738675065169e+02,1.046044403884969825e+03,0.000000000000000000e+00,8.000000000000000000e+01,3.500000000000000000e+02
6.383876285227793232e+02,1.037822335255838652e+03,4.000000000000000000e+01,8.000000000000000000e+01,3.500000000000000000e+02
6.862413061818712094e+02,1.029653030474881689e+03,8.000000000000000000e+01,8.000000000000000000e+01,3.500000000000000000e+02
7.337888725093505400e+02,1.021535983260891044e+03,1.200000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
7.810332553491109593e+02,1.013470693789186726e+03,1.600000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
8.279773453253565094e+02,1.005456668589020069e+03,2.000000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
8.746239964321639491e+02,9.974934204429275724e+02,2.400000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
9.209760266118742038e+02,9.895804682879908114e+02,2.800000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
9.670362183225579429e+02,9.817173371189617228e+02,3.200000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.012807319094796412e+03,9.739035578932125645e+02,3.600000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.058292042078013310e+03,9.661386674374693939e+02,4.000000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.103493066576581214e+03,9.584222083562907528e+02,4.400000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.148413038575929022e+03,9.507537289422534741e+02,4.800000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.193054571258866645e+03,9.431327830878092300e+02,5.200000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.237420245512336351e+03,9.355589301987746467e+02,5.600000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.281512610424800187e+03,9.280317351094198557e+02,6.000000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.325334183774462872e+03,9.205507679991221721e+02,6.400000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.368887452508526849e+03,9.131156043105506797e+02,6.800000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.412174873213671162e+03,9.057258246693478441e+02,7.200000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.455198872577942439e+03,8.983810148052801878e+02,7.600000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.497961847844235990e+03,8.910807654748191453e+02,8.000000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.540466167255552591e+03,8.838246723851336810e+02,8.400000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.582714170492195990e+03,8.766123361194499921e+02,8.800000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.624708169101087151e+03,8.694433620637659033e+02,9.200000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.666450446917358022e+03,8.623173603348744791e+02,9.600000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
5.873448834465372101e+02,1.002138318247365646e+03,0.000000000000000000e+00,1.200000000000000000e+02,3.500000000000000000e+02
6.357396049758606296e+02,9.940202266350333957e+02,4.000000000000000000e+01,1.200000000000000000e+02,3.500000000000000000e+02
6.838223298007484345e+02,9.859544716773881419e+02,8.000000000000000000e+01,1.200000000000000000e+02,3.500000000000000000e+02
7.315960653516923458e+02,9.779405488856039028e+02,1.200000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
7.790637805302731067e+02,9.699779602339816620e+02,1.600000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
8.262284063241950207e+02,9.620662140567786764e+02,2.000000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
8.730928364105755008e+02,9.542048249470086603e+02,2.400000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
9.196599277477525902e+02,9.463933136571671412e+02,2.800000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
9.659325011558634060e+02,9.386312070018410623e+02,3.200000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.011913341886441458e+03,9.309180377621604521e+02,3.600000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.057605200181274085e+03,9.232533445920508939e+02,4.000000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.103010791820757731e+03,9.156366719262493916e+02,4.400000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.148132798661975130e+03,9.080675698900421366e+02,4.800000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.192973869166726217e+03,9.005455942106895009e+02,5.200000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.237536618919724560e+03,8.930703061304992616e+02,5.600000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.281823631137174516e+03,8.856412723215146343e+02,6.000000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.325837457165937167e+03,8.782580648017803924e+02,6.400000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.369580616973488077e+03,8.709202608531528540e+02,6.800000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.413055599628863092e+03,8.636274429406244053e+02,7.200000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.456264863774784772e+03,8.563791986331223143e+02,7.600000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.499210838091158848e+03,8.491751205257623951e+02,8.000000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.541895921750125126e+03,8.420148061635110253e+02,8.400000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.584322484862837655e+03,8.348978579662435777e+02,8.800000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.626492868918153818e+03,8.278238831551502699e+02,9.200000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.668409387213399896e+03,8.207924936804819254e+02,9.600000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
5.844380541354894376e+02,9.578230678439276744e+02,0.000000000000000000e+00,1.600000000000000000e+02,3.500000000000000000e+02
6.330669844327519513e+02,9.498112484076074225e+02,4.000000000000000000e+01,1.600000000000000000e+02,3.500000000000000000e+02
6.813809567643151013e+02,9.418513196120186421e+02,8.000000000000000000e+01,1.600000000000000000e+02,3.500000000000000000e+02
7.293830211144354507e+02,9.339427789595124523e+02,1.200000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
7.770761882135680025e+02,9.260851304196676210e+02,1.600000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
8.244634301678447628e+02,9.182778843255815673e+02,2.000000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
8.715476810764776019e+02,9.105205572721505405e+02,2.400000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
9.183318376373586034e+02,9.028126720162946413e+02,2.800000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
9.648187597411138086e+02,8.951537573790844817e+02,3.200000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.011011271053873315e+03,8.875433481497282173e+02,3.600000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.056912159589003522e+03,8.799809849913754078e+02,4.000000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.102524178268043443e+03,8.724662143487007597e+02,4.400000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.147850045471085195e+03,8.649985883572271632e+02,4.800000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.192892445576827640e+03,8.575776647543483477e+02,5.200000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.237654029492529617e+03,8.502030067920181864e+02,5.600000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.282137415174081980e+03,8.428741831510660631e+02,6.000000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.326345188136411707e+03,8.355907678571054475e+02,6.400000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.370279901954430215e+03,8.283523401980006611e+02,6.800000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.413944078754724842e+03,8.211584846428600031e+02,7.200000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.457340209698198123e+03,8.140087907625155594e+02,7.600000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.500470755453843367e+03,8.069028531514713904e+02,8.000000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.543338146663849557e+03,7.998402713512704167e+02,8.400000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
