x,y,X,Y,Z
3.475659675189892823e+02,1.435799894469229002e+03,0.000000000000000000e+00,8.000000000000000000e+01,0.000000000000000000e+00
3.993782187937538311e+02,1.435282575855284449e+03,4.000000000000000000e+01,8.000000000000000000e+01,0.000000000000000000e+00
4.507731380228232183e+02,1.434769424086634899e+03,8.000000000000000000e+01,8.000000000000000000e+01,0.000000000000000000e+00
5.017557472063490422e+02,1.434260389021197852e+03,1.200000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
5.523309880895212700e+02,1.433755421318195658e+03,1.600000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
6.025037237593498958e+02,1.433254472422212302e+03,2.000000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
6.522787402034731485e+02,1.432757494547628539e+03,2.400000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
7.016607478320418068e+02,1.432264440663427877e+03,2.800000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
7.506543829636971168e+02,1.431775264478359304e+03,3.200000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
7.992642092766254791e+02,1.431289920426449271e+03,3.600000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
8.474947192256428252e+02,1.430808363652852677e+03,4.000000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
8.953503354262363700e+02,1.430330550000034009e+03,4.400000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
9.428354120064557264e+02,1.429856435994270214e+03,4.800000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
9.899542359275227454e+02,1.429385978832463707e+03,5.200000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.036711028274002047e+03,1.428919136369261196e+03,5.600000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.083109945514344645e+03,1.428455867104469007e+03,6.000000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.129155080732599799e+03,1.427996130170753077e+03,6.400000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.174850464832057696e+03,1.427539885321622023e+03,6.800000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.220200067711568408e+03,1.427087092919683300e+03,7.200000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.265207799415258705e+03,1.426637713925162188e+03,7.600000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.309877511256341904e+03,1.426191709884681813e+03,8.000000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.354212996915704707e+03,1.425749042920294869e+03,8.400000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.398217993515925855e+03,1.425309675718759308e+03,8.800000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.441896182671366432e+03,1.424873571521053918e+03,9.200000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.485251191514948687e+03,1.424440694112126721e+03,9.600000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
3.480086051235191462e+02,1.383314236555570233e+03,0.000000000000000000e+00,1.200000000000000000e+02,0.000000000000000000e+00
3.997836083055967720e+02,1.383009359539381421e+03,4.000000000000000000e+01,1.200000000000000000e+02,0.000000000000000000e+00
4.511418637253235602e+02,1.382706936541666892e+03,8.000000000000000000e+01,1.200000000000000000e+02,0.000000000000000000e+00
5.020883829471813442e+02,1.382406938051836732e+03,1.200000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00
5.526280975016142065e+02,1.382109335030583679e+03,1.600000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00
6.027658604763415724e+02,1.381814098900508270e+03,2.000000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00
6.525064480698544003e+02,1.381521201536974786e+03,2.400000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00
7.018545611081369771e+02,1.381230615259176830e+03,2.800000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00
7.508148265256276090e+02,1.380942312821419364e+03,3.200000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00
7.993917988113987576e+02,1.380656267404601522e+03,3.600000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00
8.475899614215021529e+02,1.380372452607899959e+03,4.000000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00
8.954137281584028187e+02,1.380090842440646611e+03,4.400000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00
9.428674445183919488e+02,1.379811411314394036e+03,4.800000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00
9.899553890078416316e+02,1.379534134035165152e+03,5.200000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00
