x,y,X,Y,Z
9.476050965338652077e+02,1.473938167433469744e+03,0.000000000000000000e+00,8.000000000000000000e+01,1.400000000000000000e+03
1.021933170823525415e+03,1.472927475047649750e+03,4.000000000000000000e+01,8.000000000000000000e+01,1.400000000000000000e+03
1.095362017790894015e+03,1.471929010103700875e+03,8.000000000000000000e+01,8.000000000000000000e+01,1.400000000000000000e+03
1.167907857711015140e+03,1.470942552042854913e+03,1.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.239586523081778296e+03,1.469967885579229687e+03,1.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.310413470143276754e+03,1.469004800543191095e+03,2.000000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.380403789988956305e+03,1.468053091730267170e+03,2.400000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.449572219285333631e+03,1.467112558755384271e+03,2.800000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.517933150616274816e+03,1.466183005912208273e+03,3.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.585500642467090302e+03,1.465264242037384292e+03,3.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.652288428862985711e+03,1.464356080379475088e+03,4.000000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.718309928675759238e+03,1.463458338472411015e+03,4.400000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.783578254611983766e+03,1.462570838013272351e+03,4.800000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.848106221895321369e+03,1.461693404744228701e+03,5.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.911906356655048057e+03,1.460825868338473583e+03,5.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.974990904032315484e+03,1.459968062289999352e+03,6.000000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
2.037371836015176541e+03,1.459119823807057855e+03,6.400000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
2.099060859012897254e+03,1.458280993709166523e+03,6.800000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
2.160069421179625806e+03,1.457451416327523930e+03,7.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
2.220408719497036600e+03,1.456630939408702488e+03,7.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
2.280089706625160034e+03,1.455819414021490502e+03,8.000000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
2.339123097530192354e+03,1.455016694466772378e+03,8.400000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
2.397519375897721602e+03,1.454222638190320595e+03,8.800000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
2.455288800339422778e+03,1.453437105698399591e+03,9.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
2.512441410400942004e+03,1.452659960476073593e+03,9.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
9.476507991103278528e+02,1.394770642976781801e+03,0.000000000000000000e+00,1.200000000000000000e+02,1.400000000000000000e+03
1.021902061943366789e+03,1.394242297316051463e+03,4.000000000000000000e+01,1.200000000000000000e+02,1.400000000000000000e+03
1.095255946089409463e+03,1.393720337083894719e+03,8.000000000000000000e+01,1.200000000000000000e+02,1.400000000000000000e+03
1.167728622010773051e+03,1.393204647217034562e+03,1.200000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.239335873974418519e+03,1.392695115400223585e+03,1.600000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.310093111512785526e+03,1.392191631984692776e+03,2.000000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.380015380478900852e+03,1.391694089909486365e+03,2.400000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.449117373712415883e+03,1.391202384625566310e+03,2.800000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.517413441332452521e+03,1.390716414022572962e+03,3.200000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.584917600672410799e+03,1.390236078358131635e+03,3.600000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.651643545871172591e+03,1.389761280189605259e+03,4.000000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.717604657134498211e+03,1.389291924308193757e+03,4.400000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.782814009679766059e+03,1.388827917675285789e+03,4.800000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.847284382376611802e+03,1.388369169360975775e+03,5.200000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.911028266095471736e+03,1.387915590484658424e+03,5.600000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
1.974057871775470403e+03,1.387467094157620295e+03,6.000000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
2.036385138222612568e+03,1.387023595427550617e+03,6.400000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
2.098021739648732364e+03,1.386585011224897016e+03,6.800000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
2.158979092961198603e+03,1.386151260310994530e+03,7.200000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
2.219268364812941854e+03,1.385722263227899930e+03,7.600000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
2.278900478421938260e+03,1.385297942249866992e+03,8.000000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
2.337886120168910111e+03,1.384878221336399747e+03,8.400000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
2.396235745981599393e+03,1.384463026086822538e+03,8.800000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
2.453959587513638326e+03,1.384052283696316636e+03,9.200000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
2.511067658125676644e+03,1.383645922913357481e+03,9.600000000000000000e+02,1.200000000000000000e+02,1.400000000000000000e+03
9.476964070916845913e+02,1.315766979312220201e+03,0.000000000000000000e+00,1.600000000000000000e+02,1.400000000000000000e+03
1.021871017061253042e+03,1.315718992897996259e+03,4.000000000000000000e+01,1.600000000000000000e+02,1.400000000000000000e+03
