x,y,X,Y,Z
4.882821765484980006e+02,8.682060627381420090e+02,0.000000000000000000e+00,8.000000000000000000e+01,0.000000000000000000e+00
5.335568271795705186e+02,8.610638315762183765e+02,4.000000000000000000e+01,8.000000000000000000e+01,0.000000000000000000e+00
5.785601478837061222e+02,8.539644036393294755e+02,8.000000000000000000e+01,8.000000000000000000e+01,0.000000000000000000e+00
6.232945704848734749e+02,8.469073952989174359e+02,1.200000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
6.677624978329531586e+02,8.398924274971861905e+02,1.600000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
7.119663042339727781e+02,8.329191256792297509e+02,2.000000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
7.559083358726990127e+02,8.259871197263676095e+02,2.400000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
7.995909112277430495e+02,8.190960438906604395e+02,2.800000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
8.430163214793349198e+02,8.122455367305814207e+02,3.200000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
8.861868309099172620e+02,8.054352410478222737e+02,3.600000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
9.291046772977060755e+02,7.986648038252069455e+02,4.000000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
9.717720723033602326e+02,7.919338761656937322e+02,4.400000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.014191201849902427e+03,7.852421132324407154e+02,4.800000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.056364226496026731e+03,7.785891741899162071e+02,5.200000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.098293281802927822e+03,7.719747221460291939e+02,5.600000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.139980478694782732e+03,7.653984240952628397e+02,6.000000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.181427903813011199e+03,7.588599508627881960e+02,6.400000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.222637619864441831e+03,7.523589770495402718e+02,6.800000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.263611665963505402e+03,7.458951809782352029e+02,7.200000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.304352057968572353e+03,7.394682446403132872e+02,7.600000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.344860788812554347e+03,7.330778536437826460e+02,8.000000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.385139828827881502e+03,7.267236971619568067e+02,8.400000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.425191126065967183e+03,7.204054678830541434e+02,8.800000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
1.465016606611270163e+03,7.141228619606570192e+02,9.200000000000000000e+02,8.000000000000000000e+01,0.000000000000000000e+00
