x,y,X,Y,Z
4.561818229125585731e+02,1.442703479487168352e+03,0.000000000000000000e+00,8.000000000000000000e+01,3.500000000000000000e+02
5.122593331555601708e+02,1.442108315747027973e+03,4.000000000000000000e+01,8.000000000000000000e+01,3.500000000000000000e+02
5.678439746962383197e+02,1.441518382937772458e+03,8.000000000000000000e+01,8.000000000000000000e+01,3.500000000000000000e+02
6.229422168850481967e+02,1.440933612398671585e+03,1.200000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
6.775604163441792025e+02,1.440353936665405854e+03,1.600000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
7.317048194122633049e+02,1.439779289444122014e+03,2.000000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
7.853815645257384404e+02,1.439209605586157295e+03,2.400000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
8.385966845387711146e+02,1.438644821063418476e+03,2.800000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
8.913561089835809526e+02,1.438084872944392828e+03,3.200000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
9.436656662729449181e+02,1.437529699370771141e+03,3.600000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
9.955310858466004902e+02,1.436979239534668523e+03,4.000000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.046958000263207623e+03,1.436433433656422039e+03,4.400000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.097951947239472929e+03,1.435892222962948154e+03,4.800000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.148518371637987002e+03,1.435355549666645857e+03,5.200000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.198662627405275998e+03,1.434823356944827538e+03,5.600000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.248389979461508801e+03,1.434295588919663714e+03,6.000000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.297705605543271304e+03,1.433772190638623897e+03,6.400000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.346614598000752494e+03,1.433253108055404027e+03,6.800000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.395121965550659297e+03,1.432738288011321174e+03,7.200000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.443232634986125049e+03,1.432227678217166840e+03,7.600000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.490951452844833966e+03,1.431721227235502511e+03,8.000000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.538283187036556001e+03,1.431218884463385848e+03,8.400000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.585232528431231458e+03,1.430720600115516390e+03,8.800000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.631804092408723591e+03,1.430226325207787568e+03,9.200000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
1.678002420371306243e+03,1.429736011541234120e+03,9.600000000000000000e+02,8.000000000000000000e+01,3.500000000000000000e+02
4.565836475449262934e+02,1.385388606614337732e+03,0.000000000000000000e+00,1.200000000000000000e+02,3.500000000000000000e+02
5.126174950922423932e+02,1.385046682209948358e+03,4.000000000000000000e+01,1.200000000000000000e+02,3.500000000000000000e+02
5.681592239664686304e+02,1.384707760765226340e+03,8.000000000000000000e+01,1.200000000000000000e+02,3.500000000000000000e+02
6.232152888901283632e+02,1.384371802892778760e+03,1.200000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
6.777920321952926770e+02,1.384038769891031279e+03,1.600000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
7.318956862591724075e+02,1.383708623729366309e+03,2.000000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
7.855323758766494393e+02,1.383381327033643402e+03,2.400000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
8.387081205716378918e+02,1.383056843072097763e+03,2.800000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
8.914288368491106667e+02,1.382735135741596650e+03,3.200000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
9.437003403895625979e+02,1.382416169554248654e+03,3.600000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
9.955283481876120959e+02,1.382099909624354041e+03,4.000000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.046918480636402137e+03,1.381786321655685697e+03,4.400000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.097876263559391418e+03,1.381475371929089761e+03,4.800000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.148407130191078068e+03,1.381167027290400938e+03,5.200000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.198516423108151457e+03,1.380861255138656816e+03,5.600000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.248209396112506738e+03,1.380558023414608215e+03,6.000000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.297491216067523510e+03,1.380257300589513761e+03,6.400000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.346366964688949793e+03,1.379959055654211852e+03,6.800000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.394841640291700969e+03,1.379663258108461605e+03,7.200000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.442920159493831306e+03,1.379369877950544833e+03,7.600000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.490607358878895184e+03,1.379078885667122449e+03,8.000000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.537907996617887648e+03,1.378790252223336665e+03,8.400000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.584826754051896614e+03,1.378503949053154429e+03,8.800000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.631368237236579262e+03,1.378219948049941422e+03,9.200000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
1.677536978449528533e+03,1.377938221557265479e+03,9.600000000000000000e+02,1.200000000000000000e+02,3.500000000000000000e+02
4.569848696367122329e+02,1.328159678041742609e+03,0.000000000000000000e+00,1.600000000000000000e+02,3.500000000000000000e+02
5.129751223280891281e+02,1.328070236125856354e+03,4.000000000000000000e+01,1.600000000000000000e+02,3.500000000000000000e+02
5.684740046654405887e+02,1.327981579152058430e+03,8.000000000000000000e+01,1.600000000000000000e+02,3.500000000000000000e+02
6.234879567874205577e+02,1.327893696832516071e+03,1.200000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
6.780233067787785330e+02,1.327806579058398711e+03,1.600000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
7.320862730968782444e+02,1.327720215895998763e+03,2.000000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
7.856829669354340240e+02,1.327634597582959259e+03,2.400000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
8.388193945273501413e+02,1.327549714524592446e+03,2.800000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
8.915014593884870919e+02,1.327465557290296601e+03,3.200000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
9.437349645041143731e+02,1.327382116610063349e+03,3.600000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
9.955256144597490220e+02,1.327299383371073191e+03,4.000000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.046879017518026785e+03,1.327217348614378579e+03,4.400000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.097800687643190713e+03,1.327136003531668621e+03,4.800000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.148296046474734339e+03,1.327055339462117900e+03,5.200000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.198370425251681354e+03,1.326975347889311251e+03,5.600000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.248029066688935700e+03,1.326896020438246751e+03,6.000000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.297277126807092827e+03,1.326817348872413277e+03,6.400000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.346119676717049288e+03,1.326739325090938109e+03,6.800000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.394561704360708745e+03,1.326661941125808426e+03,7.200000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.442608116209042009e+03,1.326585189139157137e+03,7.600000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.490263738918711397e+03,1.326509061420616490e+03,8.000000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.537533320948436767e+03,1.326433550384736918e+03,8.400000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.584421534136238733e+03,1.326358648568466833e+03,8.800000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.630932975238661811e+03,1.326284348628694033e+03,9.200000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
1.677072167433037521e+03,1.326210643339845547e+03,9.600000000000000000e+02,1.600000000000000000e+02,3.500000000000000000e+02
