5000,15,15,26
5001,30,15,26
5002,45,15,26
5003,60,15,26
5004,75,15,26
5005,90,15,26
5006,105,15,26
5007,120,15,26
5008,135,15,26
5009,150,15,26
5010,165,15,26
5011,180,15,26
5012,195,15,26
5013,210,15,26
5014,225,15,26
5015,240,15,26
5016,255,15,26
5017,270,15,26
5018,285,15,26
5019,15,30,26
5020,30,30,26
5021,45,30,26
5022,60,30,26
5023,75,30,26
5024,90,30,26
5025,105,30,26
5026,120,30,26
5027,135,30,26
5028,150,30,26
5029,165,30,26
5030,180,30,26
5031,195,30,26
5032,210,30,26
5033,225,30,26
5034,240,30,26
5035,255,30,26
5036,270,30,26
5037,285,30,26
5038,15,45,26
5039,30,45,26
5040,45,45,26
5041,60,45,26
5042,75,45,26
5043,90,45,26
5044,105,45,26
5045,120,45,26
5046,135,45,26
5047,150,45,26
5048,165,45,26
5049,180,45,26
5050,195,45,26
5051,210,45,26
5052,225,45,26
5053,240,45,26
5054,255,45,26
5055,270,45,26
5056,285,45,26
5057,15,60,26
5058,30,60,26
5059,45,60,26
5060,60,60,26
5061,75,60,26
5062,90,60,26
5063,105,60,26
5064,120,60,26
5065,135,60,26
5066,150,60,26
5067,165,60,26
5068,180,60,26
5069,195,60,26
5070,210,60,26
5071,225,60,26
5072,240,60,26
5073,255,60,26
5074,270,60,26
5075,285,60,26
5076,15,75,26
5077,30,75,26
5078,45,75,26
5079,60,75,26
5080,75,75,26
5081,90,75,26
5082,105,75,26
5083,120,75,26
5084,135,75,26
5085,150,75,26
5086,165,75,26
5087,180,75,26
5088,195,75,26
5089,210,75,26
5090,225,75,26
5091,240,75,26
5092,255,75,26
5093,270,75,26
5094,285,75,26
5095,15,90,26
5096,30,90,26
5097,45,90,26
5098,60,90,26
5099,75,90,26
5100,90,90,26
5101,105,90,26
5102,120,90,26
5103,135,90,26
5104,150,90,26
5105,165,90,26
5106,180,90,26
5107,195,90,26
5108,210,90,26
5109,225,90,26
5110,240,90,26
5111,255,90,26
5112,270,90,26
5113,285,90,26
5114,15,105,26
5115,30,105,26
5116,45,105,26
5117,60,105,26
5118,75,105,26
5119,90,105,26
5120,105,105,26
5121,120,105,26
5122,135,105,26
5123,150,105,26
5124,165,105,26
5125,180,105,26
5126,195,105,26
5127,210,105,26
5128,225,105,26
5129,240,105,26
5130,255,105,26
5131,270,105,26
5132,285,105,26
5133,15,120,26
5134,30,120,26
5135,45,120,26
5136,60,120,26
5137,75,120,26
5138,90,120,26
5139,105,120,26
5140,120,120,26
5141,135,120,26
5142,150,120,26
5143,165,120,26
5144,180,120,26
5145,195,120,26
5146,210,120,26
5147,225,120,26
5148,240,120,26
5149,255,120,26
5150,270,120,26
5151,285,120,26
5152,15,135,26
5153,30,135,26
5154,45,135,26
5155,60,135,26
5156,75,135,26
5157,90,135,26
5158,105,135,26
5159,120,135,26
5160,135,135,26
5161,150,135,26
5162,165,135,26
5163,180,135,26
5164,195,135,26
5165,210,135,26
5166,225,135,26
5167,240,135,26
5168,255,135,26
5169,270,135,26
5170,285,135,26
5171,15,150,26
5172,30,150,26
5173,45,150,26
5174,60,150,26
5175,75,150,26
5176,90,150,26
5177,105,150,26
5178,120,150,26
5179,135,150,26
5180,150,150,26
5181,165,150,26
5182,180,150,26
5183,195,150,26
5184,210,150,26
5185,225,150,26
5186,240,150,26
5187,255,150,26
5188,270,150,26
5189,285,150,26
5190,15,165,26
5191,30,165,26
5192,45,165,26
5193,60,165,26
5194,75,165,26
5195,90,165,26
5196,105,165,26
5197,120,165,26
5198,135,165,26
5199,150,165,26
5200,165,165,26
5201,180,165,26
5202,195,165,26
5203,210,165,26
5204,225,165,26
5205,240,165,26
5206,255,165,26
5207,270,165,26
5208,285,165,26
5209,15,180,26
5210,30,180,26
5211,45,180,26
5212,60,180,26
5213,75,180,26
5214,90,180,26
5215,105,180,26
5216,120,180,26
5217,135,180,26
5218,150,180,26
5219,165,180,26
5220,180,180,26
5221,195,180,26
5222,210,180,26
5223,225,180,26
5224,240,180,26
5225,255,180,26
5226,270,180,26
5227,285,180,26
5228,15,195,26
5229,30,195,26
5230,45,195,26
5231,60,195,26
5232,75,195,26
5233,90,195,26
5234,105,195,26
5235,120,195,26
5236,135,195,26
5237,150,195,26
5238,165,195,26
5239,180,195,26
5240,195,195,26
5241,210,195,26
5242,225,195,26
5243,240,195,26
5244,255,195,26
5245,270,195,26
5246,285,195,26
5247,15,210,26
5248,30,210,26
5249,45,210,26
5250,60,210,26
5251,75,210,26
5252,90,210,26
5253,105,210,26
5254,120,210,26
5255,135,210,26
5256,150,210,26
5257,165,210,26
5258,180,210,26
5259,195,210,26
5260,210,210,26
5261,225,210,26
5262,240,210,26
5263,255,210,26
5264,270,210,26
5265,285,210,26
5266,15,225,26
5267,30,225,26
5268,45,225,26
5269,60,225,26
5270,75,225,26
5271,90,225,26
5272,105,225,26
5273,120,225,26
5274,135,225,26
5275,150,225,26
5276,165,225,26
5277,180,225,26
5278,195,225,26
5279,210,225,26
5280,225,225,26
5281,240,225,26
5282,255,225,26
5283,270,225,26
5284,285,225,26
5285,15,240,26
5286,30,240,26
5287,45,240,26
5288,60,240,26
5289,75,240,26
5290,90,240,26
5291,105,240,26
5292,120,240,26
5293,135,240,26
5294,150,240,26
5295,165,240,26
5296,180,240,26
5297,195,240,26
5298,210,240,26
5299,225,240,26
5300,240,240,26
5301,255,240,26
5302,270,240,26
5303,285,240,26
5304,15,255,26
5305,30,255,26
5306,45,255,26
5307,60,255,26
5308,75,255,26
5309,90,255,26
5310,105,255,26
5311,120,255,26
5312,135,255,26
5313,150,255,26
5314,165,255,26
5315,180,255,26
5316,195,255,26
5317,210,255,26
5318,225,255,26
5319,240,255,26
5320,255,255,26
5321,270,255,26
5322,285,255,26
5323,15,270,26
5324,30,270,26
5325,45,270,26
5326,60,270,26
5327,75,270,26
5328,90,270,26
5329,105,270,26
5330,120,270,26
5331,135,270,26
5332,150,270,26
5333,165,270,26
5334,180,270,26
5335,195,270,26
5336,210,270,26
5337,225,270,26
5338,240,270,26
5339,255,270,26
5340,270,270,26
5341,285,270,26
5342,15,285,26
5343,30,285,26
5344,45,285,26
5345,60,285,26
5346,75,285,26
5347,90,285,26
5348,105,285,26
5349,120,285,26
5350,135,285,26
5351,150,285,26
5352,165,285,26
5353,180,285,26
5354,195,285,26
5355,210,285,26
5356,225,285,26
5357,240,285,26
5358,255,285,26
5359,270,285,26
5360,285,285,26
