2137,75,120,212
2138,90,120,212
2139,105,120,212
2140,120,120,212
2141,135,120,212
2142,150,120,212
2143,165,120,212
2144,180,120,212
2145,195,120,212
2146,210,120,212
2147,225,120,212
2148,240,120,212
2149,255,120,212
2150,270,120,212
2151,285,120,212
2152,15,135,212
2153,30,135,212
2154,45,135,212
2155,60,135,212
2156,75,135,212
2157,90,135,212
2158,105,135,212
2159,120,135,212
2160,135,135,212
2161,150,135,212
2162,165,135,212
2163,180,135,212
2164,195,135,212
2165,210,135,212
2166,225,135,212
2167,240,135,212
2168,255,135,212
2169,270,135,212
2170,285,135,212
2171,15,150,212
2172,30,150,212
2173,45,150,212
2174,60,150,212
2175,75,150,212
2176,90,150,212
2177,105,150,212
2178,120,150,212
2179,135,150,212
2180,150,150,212
2181,165,150,212
2182,180,150,212
2183,195,150,212
2184,210,150,212
2185,225,150,212
2186,240,150,212
2187,255,150,212
2188,270,150,212
2189,285,150,212
2190,15,165,212
2191,30,165,212
2192,45,165,212
2193,60,165,212
2194,75,165,212
2195,90,165,212
2196,105,165,212
2197,120,165,212
2198,135,165,212
2199,150,165,212
2200,165,165,212
2201,180,165,212
2202,195,165,212
2203,210,165,212
2204,225,165,212
2205,240,165,212
2206,255,165,212
2207,270,165,212
2208,285,165,212
2209,15,180,212
2210,30,180,212
2211,45,180,212
2212,60,180,212
2213,75,180,212
2214,90,180,212
2215,105,180,212
2216,120,180,212
2217,135,180,212
2218,150,180,212
2219,165,180,212
2220,180,180,212
2221,195,180,212
2222,210,180,212
2223,225,180,212
2224,240,180,212
2225,255,180,212
2226,270,180,212
2227,285,180,212
2228,15,195,212
2229,30,195,212
2230,45,195,212
2231,60,195,212
2232,75,195,212
2233,90,195,212
2234,105,195,212
2235,120,195,212
2236,135,195,212
2237,150,195,212
2238,165,195,212
2239,180,195,212
2240,195,195,212
2241,210,195,212
2242,225,195,212
2243,240,195,212
2244,255,195,212
2245,270,195,212
2246,285,195,212
2247,15,210,212
2248,30,210,212
2249,45,210,212
2250,60,210,212
2251,75,210,212
2252,90,210,212
2253,105,210,212
2254,120,210,212
2255,135,210,212
2256,150,210,212
2257,165,210,212
2258,180,210,212
2259,195,210,212
2260,210,210,212
2261,225,210,212
2262,240,210,212
2263,255,210,212
2264,270,210,212
2265,285,210,212
2266,15,225,212
2267,30,225,212
2268,45,225,212
2269,60,225,212
2270,75,225,212
2271,90,225,212
2272,105,225,212
2273,120,225,212
2274,135,225,212
2275,150,225,212
2276,165,225,212
2277,180,225,212
2278,195,225,212
2279,210,225,212
2280,225,225,212
2281,240,225,212
2282,255,225,212
2283,270,225,212
2284,285,225,212
2285,15,240,212
2286,30,240,212
2287,45,240,212
2288,60,240,212
2289,75,240,212
2290,90,240,212
2291,105,240,212
2292,120,240,212
2293,135,240,212
2294,150,240,212
2295,165,240,212
2296,180,240,212
2297,195,240,212
2298,210,240,212
2299,225,240,212
2300,240,240,212
2301,255,240,212
2302,270,240,212
2303,285,240,212
2304,15,255,212
2305,30,255,212
2306,45,255,212
2307,60,255,212
2308,75,255,212
2309,90,255,212
2310,105,255,212
2311,120,255,212
2312,135,255,212
2313,150,255,212
2314,165,255,212
2315,180,255,212
2316,195,255,212
2317,210,255,212
2318,225,255,212
2319,240,255,212
2320,255,255,212
2321,270,255,212
2322,285,255,212
2323,15,270,212
2324,30,270,212
2325,45,270,212
2326,60,270,212
2327,75,270,212
2328,90,270,212
2329,105,270,212
2330,120,270,212
2331,135,270,212
2332,150,270,212
2333,165,270,212
2334,180,270,212
2335,195,270,212
2336,210,270,212
2337,225,270,212
2338,240,270,212
2339,255,270,212
2340,270,270,212
2341,285,270,212
2342,15,285,212
2343,30,285,212
2344,45,285,212
2345,60,285,212
2346,75,285,212
2347,90,285,212
2348,105,285,212
2349,120,285,212
2350,135,285,212
2351,150,285,212
2352,165,285,212
2353,180,285,212
2354,195,285,212
2355,210,285,212
2356,225,285,212
2357,240,285,212
2358,255,285,212
2359,270,285,212
2360,285,285,212
