x,y,X,Y,Z
7.580021569628341922e+02,9.813600847452996732e+02,0.000000000000000000e+00,8.000000000000000000e+01,7.000000000000000000e+02
8.004502322787733419e+02,9.912504813263919914e+02,4.000000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+02
8.432087431872359957e+02,1.001213209364213071e+03,8.000000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+02
8.862811076503586492e+02,1.011249065243541281e+03,1.200000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
9.296707939917658905e+02,1.021358857083374801e+03,1.600000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
9.733813218275531653e+02,1.031543404953851905e+03,2.000000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.017416263018001928e+03,1.041803541098000778e+03,2.400000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.061779242640562643e+03,1.052140110158442667e+03,2.800000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.106473939984663048e+03,1.062553969409183537e+03,3.200000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.151504089568916925e+03,1.073045988992623961e+03,3.600000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.196873482181323652e+03,1.083617052161923311e+03,4.000000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.242585965943062774e+03,1.094268055528866853e+03,4.400000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.288645447396519103e+03,1.104999909317373067e+03,4.800000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.335055892618174539e+03,1.115813537622797185e+03,5.200000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.381821328357039420e+03,1.126709878677188499e+03,5.600000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.428945843199309138e+03,1.137689885120651752e+03,6.000000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.476433588759948179e+03,1.148754524278986992e+03,6.400000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.524288780901937116e+03,1.159904778447776607e+03,6.800000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.572515700983932447e+03,1.171141645183085984e+03,7.200000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.621118697137112804e+03,1.182466137598970590e+03,7.600000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.670102185572012786e+03,1.193879284671968435e+03,8.000000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.719470651916170709e+03,1.205382131552771170e+03,8.400000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.769228652583439725e+03,1.216975739885273242e+03,8.800000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.819380816175838618e+03,1.228661188133203041e+03,9.200000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
1.869931844918852221e+03,1.240439571914548878e+03,9.600000000000000000e+02,8.000000000000000000e+01,7.000000000000000000e+02
7.556421266956879208e+02,9.381191160743745741e+02,0.000000000000000000e+00,1.200000000000000000e+02,7.000000000000000000e+02
7.982817839427650597e+02,9.478978799369245962e+02,4.000000000000000000e+01,1.200000000000000000e+02,7.000000000000000000e+02
8.412347541671672388e+02,9.577484974169316274e+02,8.000000000000000000e+01,1.200000000000000000e+02,7.000000000000000000e+02
8.845045034030729312e+02,9.676717633971869645e+02,1.200000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
9.280945489980224465e+02,9.776684845284296443e+02,1.600000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
9.720084605660376837e+02,9.877394794479292841e+02,2.000000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.016249860962069192e+03,9.978855790029617765e+02,2.400000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.060822427278324540e+03,1.008107626479302326e+03,2.800000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.105729891863053581e+03,1.018406477834867474e+03,3.200000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.150976043362386008e+03,1.028783001938645384e+03,3.600000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.196564727785828836e+03,1.039238080815052399e+03,4.000000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.242499849596055356e+03,1.049772609893858998e+03,4.400000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.288785372823635043e+03,1.060387498265835347e+03,4.800000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.335425322207366662e+03,1.071083668944272631e+03,5.200000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.382423784360914169e+03,1.081862059132529566e+03,5.600000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.429784908966443709e+03,1.092723620497777802e+03,6.000000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.477512909996003600e+03,1.103669319451105821e+03,6.400000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.525612066961397204e+03,1.114700137434159615e+03,6.800000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.574086726193327422e+03,1.125817071212493829e+03,7.200000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.622941302150618867e+03,1.137021133175822797e+03,7.600000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.672180278760342162e+03,1.148313351645358125e+03,8.000000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.721808210789696432e+03,1.159694771188429058e+03,8.400000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.771829725250534239e+03,1.171166452940589352e+03,8.800000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.822249522837432323e+03,1.182729474935416192e+03,9.200000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
1.873072379400253340e+03,1.194384932442222180e+03,9.600000000000000000e+02,1.200000000000000000e+02,7.000000000000000000e+02
7.532598091072060242e+02,8.944697944356711332e+02,0.000000000000000000e+00,1.600000000000000000e+02,7.000000000000000000e+02
7.960927822043031483e+02,9.041343656154023165e+02,4.000000000000000000e+01,1.600000000000000000e+02,7.000000000000000000e+02
8.392419858384921554e+02,9.138702891275524962e+02,8.000000000000000000e+01,1.600000000000000000e+02,7.000000000000000000e+02
8.827109350215737322e+02,9.236783580779771228e+02,1.200000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
9.265031970531783827e+02,9.335593773704381420e+02,1.600000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
9.706223924966577670e+02,9.435141639267994833e+02,2.000000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.015072196176918055e+03,9.535435469121721326e+02,2.400000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.059856338200768960e+03,9.636483679651387320e+02,2.800000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.104978605000383141e+03,9.738294814331936777e+02,3.200000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.150442840400480236e+03,9.840877546135363900e+02,3.600000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.196252946709867047e+03,9.944240679993590675e+02,4.000000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.242412885837984277e+03,1.004839315531778993e+03,4.400000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.288926680437132063e+03,1.015334404857561140e+03,4.800000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.335798415071062209e+03,1.025910257592793869e+03,5.200000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.383032237410657444e+03,1.036567809592674166e+03,5.600000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.430632359457423490e+03,1.047308011227569295e+03,6.000000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.478603058795560401e+03,1.058131827665525634e+03,6.400000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.526948679873387846e+03,1.069040239161402724e+03,6.800000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.575673635314936746e+03,1.080034241352812614e+03,7.200000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.624782407262534889e+03,1.091114845563051176e+03,7.600000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.674279548751242373e+03,1.102283079111220786e+03,8.000000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.724169685116031360e+03,1.113539985629733565e+03,8.400000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.774457515432611672e+03,1.124886625389413666e+03,8.800000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.825147813992853116e+03,1.136324075632401218e+03,9.200000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
1.876245431815774509e+03,1.147853430913083002e+03,9.600000000000000000e+02,1.600000000000000000e+02,7.000000000000000000e+02
7.508548869887856654e+02,8.504063078667560376e+02,0.000000000000000000e+00,2.000000000000000000e+02,7.000000000000000000e+02
7.938829334521115015e+02,8.599540683521863684e+02,4.000000000000000000e+01,2.000000000000000000e+02,7.000000000000000000e+02
8.372301689383489247e+02,8.695726556724564489e+02,8.000000000000000000e+01,2.000000000000000000e+02,7.000000000000000000e+02
8.809001583639237651e+02,8.792628608690142755e+02,1.200000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
9.248965199307988314e+02,8.890254868071672263e+02,1.600000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
9.692229261257948565e+02,8.988613483978263048e+02,2.000000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.013883104742485898e+03,9.087712728242612457e+02,2.400000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.058880839926267981e+03,9.187560997739986988e+02,2.800000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.104219973243212053e+03,9.288166816759945732e+02,3.200000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.149904404773340048e+03,9.389538839432289024e+02,3.600000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.195938094228972886e+03,9.491685852208636334e+02,4.000000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.242325062098828994e+03,9.594616776401122706e+02,4.400000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.289069390818563079e+03,9.698340670779788297e+02,4.800000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.336175225968461746e+03,9.802866734230225347e+02,5.200000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.383646777499038535e+03,9.908204308473115134e+02,5.600000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.431488320985280552e+03,1.001436288084736134e+03,6.000000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.479704198910342257e+03,1.012135208715855015e+03,6.400000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.528298821979484273e+03,1.022918171459455152e+03,6.800000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.577276670465103962e+03,1.033786170471006017e+03,7.200000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.626642295583708346e+03,1.044740215648207140e+03,7.600000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.676400320905725948e+03,1.055781332943818370e+03,8.000000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.726555443799072009e+03,1.066910564685983218e+03,8.400000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.777112436907410938e+03,1.078128969906247903e+03,8.800000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.828076149664099376e+03,1.089437624675500729e+03,9.200000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
1.879451509842812584e+03,1.100837622448050070e+03,9.600000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+02
7.484270370834858568e+02,8.059227335862759674e+02,0.000000000000000000e+00,2.400000000000000000e+02,7.000000000000000000e+02
7.916519384557273042e+02,8.153510057963228519e+02,4.000000000000000000e+01,2.400000000000000000e+02,7.000000000000000000e+02
8.351990290314686263e+02,8.248495543382359756e+02,8.000000000000000000e+01,2.400000000000000000e+02,7.000000000000000000e+02
8.790719245807949846e+02,8.344191678885317742e+02,1.200000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
9.232742951809455008e+02,8.440606469692735345e+02,1.600000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
9.678098662397389944e+02,8.537748041713032308e+02,2.000000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.012682419542235039e+03,8.635624643825410658e+02,2.400000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.057895794321240828e+03,8.734244650214849344e+02,2.800000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.103453888352305057e+03,8.833616562760525994e+02,3.200000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.149360659073854094e+03,8.933749013479066434e+02,3.600000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.195620124733143257e+03,9.034650767024111246e+02,4.000000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.242236365558724401e+03,9.136330723243729608e+02,4.400000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.289213524960147197e+03,9.238797919797198119e+02,4.800000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.336555810755630773e+03,9.342061534832832876e+02,5.200000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.384267496428475852e+03,9.446130889728493685e+02,5.600000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.432352922413002261e+03,9.551015451896475952e+02,6.000000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.480816497410824013e+03,9.656724837654591056e+02,6.400000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.529662699738300489e+03,9.763268815165254182e+02,6.800000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.578896078706030039e+03,9.870657307444439539e+02,7.200000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.628521256031277971e+03,9.978900395442492481e+02,7.600000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.678542927284257303e+03,1.008800832119878578e+03,8.000000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.728965863369217232e+03,1.019799149107227322e+03,8.400000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.779794912041317502e+03,1.030886047905012447e+03,8.800000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.831034999460301151e+03,1.042062603013661146e+03,9.200000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
1.882691131782015191e+03,1.053329906382456784e+03,9.600000000000000000e+02,2.400000000000000000e+02,7.000000000000000000e+02
7.459759299411792881e+02,7.610130353400229524e+02,0.000000000000000000e+00,2.800000000000000000e+02,7.000000000000000000e+02
7.893994922304291322e+02,7.703190805551118956e+02,4.000000000000000000e+01,2.800000000000000000e+02,7.000000000000000000e+02
8.331482863853766503e+02,7.796948257737938093e+02,8.000000000000000000e+01,2.800000000000000000e+02,7.000000000000000000e+02
8.772259800014637676e+02,7.891410569935130752e+02,1.200000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
9.216362960275032492e+02,7.986585720744219543e+02,1.600000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
9.663830138139117025e+02,8.082481809640232768e+02,2.000000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.011469970184855356e+03,8.179107059269420006e+02,2.400000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.056901060534946510e+03,8.276469817799576276e+02,2.800000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.102680239951147541e+03,8.374578561324358361e+02,3.200000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.148811524360562089e+03,8.473441896323110996e+02,3.600000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.195298991704811897e+03,8.573068562177668355e+02,4.000000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.242146783141723517e+03,8.673467433747653104e+02,4.400000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.289359104275064965e+03,8.774647524005918058e+02,4.800000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.336940226413100163e+03,8.876617986735745944e+02,5.200000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.384894487856754495e+03,8.979388119291481871e+02,5.600000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.433226295218204768e+03,9.082967365424400441e+02,6.000000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.481940124770736247e+03,9.187365318175553739e+02,6.400000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.531040523830735765e+03,9.292591722837520365e+02,6.800000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.580532112172714506e+03,9.398656479986901786e+02,7.200000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.630419583478290406e+03,9.505569648589626013e+02,7.600000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.680707706820077647e+03,9.613341449181050393e+02,8.000000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.731401328181474582e+03,9.721982267123007659e+02,8.400000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
1.782505372013363967e+03,9.831502655939932538e+02,8.800000000000000000e+02,2.800000000000000000e+02,7.000000000000000000e+02
