x,y,X,Y,Z
7.551331251440251435e+01,1.501925149526742416e+03,0.000000000000000000e+00,8.000000000000000000e+01,1.400000000000000000e+03
1.300623873467400244e+02,1.502934802659905245e+03,4.000000000000000000e+01,8.000000000000000000e+01,1.400000000000000000e+03
1.852416571820858735e+02,1.503956120122137690e+03,8.000000000000000000e+01,8.000000000000000000e+01,1.400000000000000000e+03
2.410621062528712173e+02,1.504989305221465429e+03,1.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
2.975349755553345403e+02,1.506034566018374790e+03,1.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
3.546717703961536472e+02,1.507092115465496136e+03,2.000000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
4.124842682068235717e+02,1.508162171552238533e+03,2.400000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
4.709845266369178489e+02,1.509244957454590121e+03,2.800000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
5.301848919379275458e+02,1.510340701690294736e+03,3.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
5.900980076499064353e+02,1.511449638279633291e+03,3.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
6.507368236037777933e+02,1.512572006912048892e+03,4.000000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
7.121146052527468555e+02,1.513708053118862381e+03,4.400000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
7.742449433469616906e+02,1.514858028452341387e+03,4.800000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
8.371417639662263355e+02,1.516022190671396629e+03,5.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
9.008193389263358313e+02,1.517200803934193345e+03,5.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
9.652922965753551807e+02,1.518394138997980917e+03,6.000000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.030575632997008597e+03,1.519602473426457436e+03,6.400000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.096684723639191134e+03,1.520826091805001397e+03,6.800000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.163635335386551787e+03,1.522065285964126360e+03,7.200000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.231443639097054074e+03,1.523320355211518518e+03,7.600000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.300126222623450531e+03,1.524591606573054605e+03,8.000000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
1.369700104341706492e+03,1.525879355043199212e+03,8.400000000000000000e+02,8.000000000000000000e+01,1.400000000000000000e+03
