3296,180,240,150
3297,195,240,150
3298,210,240,150
3299,225,240,150
3300,240,240,150
3301,255,240,150
3302,270,240,150
3303,285,240,150
3304,15,255,150
3305,30,255,150
3306,45,255,150
3307,60,255,150
3308,75,255,150
3309,90,255,150
3310,105,255,150
3311,120,255,150
3312,135,255,150
3313,150,255,150
3314,165,255,150
3315,180,255,150
3316,195,255,150
3317,210,255,150
3318,225,255,150
3319,240,255,150
3320,255,255,150
3321,270,255,150
3322,285,255,150
3323,15,270,150
3324,30,270,150
3325,45,270,150
3326,60,270,150
3327,75,270,150
3328,90,270,150
3329,105,270,150
3330,120,270,150
3331,135,270,150
3332,150,270,150
3333,165,270,150
3334,180,270,150
3335,195,270,150
3336,210,270,150
3337,225,270,150
3338,240,270,150
3339,255,270,150
3340,270,270,150
3341,285,270,150
3342,15,285,150
3343,30,285,150
3344,45,285,150
3345,60,285,150
3346,75,285,150
3347,90,285,150
3348,105,285,150
3349,120,285,150
3350,135,285,150
3351,150,285,150
3352,165,285,150
3353,180,285,150
3354,195,285,150
3355,210,285,150
3356,225,285,150
3357,240,285,150
3358,255,285,150
3359,270,285,150
3360,285,285,150
