,x,y,z,id
0,0.940818938455541,0.8990222640260352,-0.5776305048077006,0
1,0.9723763719805874,0.9730529367325058,-0.4383479843369855,0
2,0.8722242365605339,0.9867357685445057,-0.752016068934779,0
3,0.7891537378489417,1.0466207959358584,-0.7730231954082569,0
4,0.7112916992935112,1.050025039184261,-0.8505120062741298,0
5,0.5931131599856627,1.0938210080399866,-0.7505050113466609,0
6,0.5491555826302346,1.0802293724704501,-0.7364163276015461,0
7,0.4471845727013033,1.0570106776154518,-1.0826069236729836,0
8,0.3790167430089184,1.0279205949542014,-1.1100967688392416,0
9,0.1742187965514006,1.0163306961797858,-1.0803545066135598,0
10,0.09317813230052252,1.0693085866060912,-1.0364872706833808,0
11,-0.08248751372630636,0.9933462474311359,-1.0643798569427645,0
12,-0.17212938047961757,1.0022705885565006,-1.1862453954059333,0
13,-0.30149327568585704,0.9571368806328451,-0.9886371413959978,0
14,-0.40906887294022454,0.9268907346823934,-1.1761832176053986,0
15,-0.5322020078111507,0.9151061647345298,-1.0419570434024763,0
16,-0.5865224317866193,0.8728901066020942,-0.8814593013529475,0
17,-0.7073778217273343,0.8646351989414622,-0.9406200736594883,0
18,-0.8592854259770206,0.7788212162693835,-0.6627077914668007,0
19,1.1063588299408664,0.8888054196934547,-0.1790233106990513,0
20,0.9566497410788912,0.8933897825434194,-0.8339032474639225,0
21,0.8892647850905746,0.9149530757478921,-0.8802023824150638,0
22,0.7902131179953145,0.9311974617573249,-0.8749143719037988,0
23,0.6820958607164158,1.0111756496838815,-0.8228921486801823,0
24,0.5920131840452001,0.9869669385332998,-1.2492239747018061,0
25,0.5220879097437319,0.9518596937005164,-1.094815855670447,0
26,0.422679418418511,0.9592109164664464,-1.2899612528077569,0
27,0.26339471816356763,0.9122882950929387,-1.4477377712183284,0
28,0.15686221349832863,0.9508347953672249,-1.2902903470099432,0
29,0.018074244245894988,0.8853577098589263,-1.3504315661478472,0
30,-0.11598955598103089,0.9079746652041614,-1.2445154384624857,0
31,-0.19485377393365866,0.8762529349231301,-1.6396452143665101,0
32,-0.2816764007053223,0.9071258253162959,-1.3268450954572018,0
33,-0.38417160201456113,0.8309934961545196,-1.4824640884585847,0
34,-0.5467429605918426,0.8216030110855002,-1.2142118553676937,0
35,-0.6316154827688649,0.8249257826169121,-1.30402150455717,0
36,-0.7187637456157177,0.7492446308321128,-1.2163844313189998,0
37,-0.8882843058066783,0.7142361893020421,-1.0924106250381556,0
38,1.0736685731902842,0.8303748185486768,-0.687545894613038,0
39,0.9644771412404651,0.8656795483919666,-0.7620474251344262,0
40,0.9756105291775157,0.840380272972574,-0.9461958516197342,0
41,0.8116787837205379,0.8132365065546949,-1.1840373089257241,0
42,0.7571322844706287,0.8943677057827912,-0.9994303080170539,0
43,0.6145479326465448,0.900806409129153,-1.2810434588434418,0
44,0.5132889377326819,0.8729946741594503,-1.388702919328864,0
45,0.4743145673306941,0.9065610886800926,-1.3188352259206226,0
46,0.31201764287800415,0.8863296679881145,-1.3281791897412063,0
47,0.17782956351288703,0.8375031777185384,-1.6927860237155983,0
48,0.10630616939525339,0.8225300637338648,-1.622677234244975,0
49,-0.07336902053575045,0.8223022331185632,-1.5014328207943777,0
50,-0.22791885612070928,0.8190608956476808,-1.621196388979513,0
51,-0.3049008456785032,0.7546032179707183,-1.5508281094736844,0
52,-0.4633554015243817,0.7311950476840821,-1.4503684435904916,0
53,-0.5574251331193807,0.7482183833319596,-1.4451565420244492,0
54,-0.661841221410441,0.6351070198299809,-1.3884417859683253,0
55,-0.8256279535640374,0.608274617406515,-1.4220337826852756,0
56,-0.935156860986524,0.6240139605320039,-1.303930945093441,0
57,1.1203510661003193,0.7181865505318115,-0.9538334137146194,0
58,1.0389335027667208,0.7813928887121122,-1.0493500163316867,0
59,0.9795743273732285,0.7385337413906186,-1.0701722784574486,0
60,0.8467151580106602,0.7707274077227453,-1.4539893404407849,0
61,0.774204411821259,0.7541273488911315,-1.2338466517322786,0
62,0.6320290510155218,0.8128022464845017,-1.3801313239906108,0
63,0.5623930606544576,0.7672829896835438,-1.4846390145978603,0
64,0.393425097741229,0.7609071855869445,-1.6529572018544627,0
65,0.33990728864031894,0.7424759708899558,-1.663282276315499,0
66,0.16152657131121373,0.719262879257748,-1.756540674329699,0
67,0.0460905853993836,0.7070189373771996,-1.6788573919656642,0
68,-0.02931032133292888,0.64234786775571,-1.8172249290007016,0
69,-0.21900654939221909,0.663662969436217,-1.7959433845136346,0
70,-0.35138111866544364,0.6677459604991896,-1.4576921193609564,0
71,-0.4539107590813103,0.6084296644735403,-1.7490834358430334,0
72,-0.6179145256216714,0.5546976712058935,-1.7334639333396922,0
73,-0.7176270920259924,0.5379265670638134,-1.6690300864507321,0
74,-0.8684376300730037,0.4675461908105021,-1.5841372206479605,0
75,-0.977476064426753,0.4815704472429445,-1.460161558434038,0
76,1.1146260686681781,0.6727265349266673,-0.8781944360246143,0
77,1.0872189841774862,0.6923241370442526,-0.9671993083725852,0
78,1.0051918348812663,0.6800033916339316,-1.1278956422823967,0
79,0.873662198717426,0.7096402940690751,-1.2172067514224523,0
80,0.7442230837532264,0.6712231253474528,-1.6723317372789097,0
81,0.6538922434449006,0.6578982568495491,-1.6744845259681824,0
82,0.5626713823757967,0.6384162492449406,-1.7684945220680106,0
83,0.46891870572170546,0.6328909052300702,-1.8047997638161064,0
84,0.31750896604214063,0.6188960853869077,-1.803443287741402,0
85,0.17199759582413776,0.5994011568908633,-1.8902251298337092,0
86,0.031612161471031186,0.5899804803412962,-1.8055303325467662,0
87,-0.10143010135746522,0.574641722075981,-1.8101751838651694,0
88,-0.2499590834753178,0.5057255228566504,-1.9082683474211422,0
89,-0.3681638036870538,0.4950454606848069,-1.833363064779462,0
90,-0.508788257815354,0.48045154573662785,-1.9807671022136333,0
91,-0.6146233025633592,0.45275058821586356,-1.831330590942514,0
92,-0.7613750458727111,0.39451768353283967,-1.9034557493110924,0
93,-0.8855829487627034,0.3737004438218605,-1.802391330902708,0
94,-1.0165227478551628,0.29758799588852014,-1.8046257370695002,0
95,1.2256814465772212,0.6050941902395834,-1.0248985210006367,0
96,1.1278962423437555,0.6320301662919974,-1.2359628520924275,0
97,1.0512890710932936,0.5909814387596413,-1.1095282410594791,0
98,0.898036978746859,0.5814182767592655,-1.3276142533447342,0
99,0.7905067519459834,0.5638121697700171,-1.5091080364903178,0
100,0.6868018686822523,0.5408518771659061,-1.7724750548078987,0
101,0.5670908928687481,0.5436619735106092,-1.7216753551023771,0
102,0.4262088440708709,0.49335667373537717,-1.7479239928933907,0
103,0.3111810878874621,0.48690616665173536,-1.8707916295263658,0
104,0.13096229072985466,0.46753989390232675,-1.8224529597176797,0
105,0.04527525317536174,0.47368155553283486,-2.0038939286220625,0
106,-0.08327707631679004,0.46145369532251834,-2.003594270238466,0
107,-0.25369722709220355,0.39751607580973314,-2.093516082935423,0
108,-0.39312470405010913,0.3616849541147218,-2.006440690190061,0
109,-0.4980258191036455,0.34783763878039053,-2.015040437677385,0
110,-0.609977360667358,0.27729867387103013,-1.9839839943333004,0
111,-0.7288158557451254,0.25402430121322084,-2.193518880832073,0
112,-0.8684348977386094,0.2455399707537964,-1.8287572777864511,0
113,-1.0726718741157697,0.19046935019112254,-1.6868450594990918,0
